file_name,speaker,type,target,category1,category2
ari_half_111.wav,Ari_half,HFNV,,MI,C3
ari_half_112.wav,Ari_half,HFNV,,MI,C3
ari_half_113.wav,Ari_half,HFNV,,MI,T
ari_half_114.wav,Ari_half,HFNV,,MI,T
ari_half_115.wav,Ari_half,HFNV,,MI,SR
ari_half_116.wav,Ari_half,HFNV,,MI,SR
ari_half_117.wav,Ari_half,HFNV,,MI,SR
ari_half_118.wav,Ari_half,HFNV,,MI,SR
ari_half_119.wav,Ari_half,HFNV,,MI,ST
ari_half_120.wav,Ari_half,HFNV,,MI,ST
ari_half_121.wav,Ari_half,HFNV,,MI,ST
ari_half_122.wav,Ari_half,HFNV,,MI,ST
ari_half_123.wav,Ari_half,HFNV,,MI,E
ari_half_124.wav,Ari_half,HFNV,,MI,E
ari_half_125.wav,Ari_half,HFNV,,MI,E
ari_half_126.wav,Ari_half,HFNV,,MI,C1
ari_half_127.wav,Ari_half,HFNV,,MI,C1
ari_half_128.wav,Ari_half,HFNV,,MI,C1
ari_half_129.wav,Ari_half,HFNV,,MI,C2
ari_half_130.wav,Ari_half,HFNV,,MI,C2
ari_half_131.wav,Ari_half,HFNV,,MI,C2
ari_half_132.wav,Ari_half,HFNV,,MI,C3
ari_half_133.wav,Ari_half,HFNV,,MI,C3
ari_half_134.wav,Ari_half,HFNV,,MI,C3
ari_half_135.wav,Ari_half,HFNV,,MI,T
ari_half_136.wav,Ari_half,HFNV,,MI,T
ari_half_137.wav,Ari_half,HFNV,,MI,T
ari_half_138.wav,Ari_half,HFNV,,MI,SR
ari_half_139.wav,Ari_half,HFNV,,MI,SR
ari_half_140.wav,Ari_half,HFNV,,MI,SR
ari_half_141.wav,Ari_half,HFNV,,MI,ST
ari_half_142.wav,Ari_half,HFNV,,MI,ST
ari_half_143.wav,Ari_half,HFNV,,MI,T
ari_half_144.wav,Ari_half,HFNV,,MI,C1
ari_half_145.wav,Ari_half,HFNV,,MI,C1
ari_half_146.wav,Ari_half,HFNV,,MI,C2
ari_half_147.wav,Ari_half,HFNV,,MI,C2
ari_half_148.wav,Ari_half,HFNV,,MI,C3
ari_half_149.wav,Ari_half,HFNV,,MI,C3
ari_half_150.wav,Ari_half,HFNV,,MI,T1
ari_half_151.wav,Ari_half,HFNV,,MI,T2
ari_half_152.wav,Ari_half,HFNV,,MI,T3
ari_half_153.wav,Ari_half,HFNV,,MI,E
ari_half_154.wav,Ari_half,HFNV,,MI,E
ari_half_155.wav,Ari_half,HFNV,,MI,SR
ari_half_156.wav,Ari_half,HFNV,,MI,SR
ari_half_157.wav,Ari_half,HFNV,,MI,SR
ari_half_158.wav,Ari_half,HFNV,,RD,
ari_half_159.wav,Ari_half,HFNV,,RD,
ari_half_160.wav,Ari_half,HFNV,,RD,
ari_half_161.wav,Ari_half,HFNV,,RD,
ari_half_162.wav,Ari_half,HFNV,,RD,
ari_half_163.wav,Ari_half,HFNV,,RD,
ari_half_164.wav,Ari_half,HFNV,,CS,AL1
ari_half_165.wav,Ari_half,HFNV,,CS,AL1
ari_half_166.wav,Ari_half,HFNV,,CS,AL2
ari_half_167.wav,Ari_half,HFNV,,CS,AL2
ari_half_168.wav,Ari_half,HFNV,,MI,FIN
ari_half_169.wav,Ari_half,HFNV,,MI,FIN
ari_half_174.wav,Ari_half,HFNV,,MI,FIN
ari_half_175.wav,Ari_half,HFNV,,MI,FIN
ari_half_176.wav,Ari_half,HFNV,,MI,FIN
ari_half_177.wav,Ari_half,HFNV,,RD,
ari_half_178.wav,Ari_half,HFNV,,RD,
ari_half_179.wav,Ari_half,HFNV,,RD,
ari_half_180.wav,Ari_half,HFNV,,RD,
ari_half_181.wav,Ari_half,HFNV,,RD,
ari_half_182.wav,Ari_half,HFNV,,RD,
ari_half_183.wav,Ari_half,HFNV,,RD,
ari_half_184.wav,Ari_half,HFNV,,RD,
ari_half_185.wav,Ari_half,HFNV,,RD,
ari_half_186.wav,Ari_half,HFNV,,RD,
ari_half_187.wav,Ari_half,HFNV,,RD,
ari_half_188.wav,Ari_half,HFNV,,RD,
ari_half_189.wav,Ari_half,HFNV,,RD,
ari_half_190.wav,Ari_half,HFNV,,RD,
ari_half_191.wav,Ari_half,HFNV,,RD,
ari_half_192.wav,Ari_half,HFNV,,RD,
ari_half_193.wav,Ari_half,HFNV,,RD,
ari_half_194.wav,Ari_half,HFNV,,RD,
ari_half_195.wav,Ari_half,HFNV,,RD,
